"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",-0.757385098270157,2,-0.657927097705517,2,0.439327140484175,-1.03005568247747,1.01325219978877,-0.497154771932237,-0.979927027577057,2,-0.33490976246203,1.31703473883189,2.23124219660329,2,-1.03551053996658,0.498033969147349,-0.237655378870678,-0.137160007079398,-0.595553753176014,-0.501633482963955,0.0663724734953268,-0.533675884331758,2,-0.770082742313047,-0.666074942883776,2,2,-0.159624172004039,2,-0.169808922553981,0.479951791181627,-0.631649287208863,-0.684069396657621,-0.679024882512304,0.15816913135081,2,2,2,-1.02594213286235,0.62023080376866,2,2,2,1.03185915310506,-0.859458209217161,-0.443469189889084,-0.579211573897901,-0.847152017053144,-1.00701213139595,2
"2",-0.757385098270157,2,-0.657927097705517,-0.539258113088601,-0.458568806571323,-1.03005568247747,1.01325219978877,-0.497154771932237,-0.979927027577057,-0.999895970330259,-0.33490976246203,-0.362809467231288,2,2,-1.03551053996658,0.498033969147349,-0.237655378870678,-0.137160007079398,-0.730320347184548,-0.501633482963955,-0.212604859146348,-0.580068903628836,-0.8578047112715,-1.00857135331569,-0.666074942883776,-0.909347113717055,0.706590410601197,-0.159624172004039,-0.365296386046335,-0.169808922553981,-0.786700372564364,-0.685960893935991,-0.684069396657621,-0.679024882512304,0.15816913135081,-0.735198490219605,2,-0.876606827715029,-1.02594213286235,-0.225562354760065,0.54683711430977,0.525113828464126,0.524701627868597,-0.788606319716326,-0.859458209217161,-0.443469189889084,-0.756684855028203,-0.847152017053144,-1.00701213139595,2
"3",-0.757385098270157,-1.02201399935924,-0.657927097705517,-0.539258113088601,-0.458568806571323,-1.03005568247747,1.01325219978877,-0.497154771932237,-0.979927027577057,-0.999895970330259,-0.33490976246203,-0.991097824141096,2,-0.743578671833136,-1.03551053996658,0.167281763116636,-0.237655378870678,-0.670212646816423,-0.730320347184548,-0.561128691490197,-0.212604859146348,-0.580068903628836,-0.8578047112715,-1.00857135331569,-1.00916884201266,-0.909347113717055,-0.764065606002956,-0.159624172004039,-0.365296386046335,-0.785957645597893,-0.806150028233592,-0.685960893935991,-0.684069396657621,-0.679024882512304,-0.0322712310774465,-0.735198490219605,-0.667115483072986,-0.876606827715029,-1.02594213286235,-0.225562354760065,-0.781562614300569,-0.349346587018537,-0.254796634510551,-0.788606319716326,-0.859458209217161,-0.551090534127588,-0.756684855028203,-0.847152017053144,-1.00701213139595,-0.689287415688121
"4",-0.757385098270157,-1.02201399935924,-0.657927097705517,-0.539258113088601,-0.458568806571323,-1.03005568247747,-0.729172712991477,-0.658437433478242,-0.979927027577057,-0.999895970330259,-0.811122660911763,-0.991097824141096,-0.922772947624755,-0.743578671833136,-1.03551053996658,-0.084755758640718,-0.237655378870678,-0.991259792565069,-0.730320347184548,-0.561128691490197,-0.212604859146348,-0.780013288606116,-0.8578047112715,-1.00857135331569,-1.00916884201266,-0.909347113717055,-0.764065606002956,-1.00905484390684,-0.365296386046335,-0.785957645597893,-0.938280397163186,-0.885607743304213,-0.684069396657621,-0.679024882512304,-0.0322712310774465,-0.976309434366227,-0.734517563479577,-0.876606827715029,-1.02594213286235,-0.828932660235869,-0.781562614300569,-0.349346587018537,-0.721545602936065,-0.788606319716326,-0.859458209217161,-0.643561219719493,-0.99187238039128,-0.847152017053144,-1.00701213139595,-0.689287415688121
"5",-0.757385098270157,-1.02201399935924,-0.657927097705517,-0.539258113088601,-0.458568806571323,-1.03005568247747,-0.933925725313395,-0.988674322019405,-0.979927027577057,-0.999895970330259,-0.811122660911763,-0.991097824141096,-0.922772947624755,-0.743578671833136,-1.03551053996658,-0.084755758640718,-0.237655378870678,-0.991259792565069,-0.730320347184548,-0.561128691490197,-0.212604859146348,-0.780013288606116,-0.8578047112715,-1.00857135331569,-1.00916884201266,-0.909347113717055,-1.03640813174521,-1.00905484390684,-0.365296386046335,-0.785957645597893,-0.938280397163186,-0.885607743304213,-0.77601339639249,-0.679024882512304,-0.0322712310774465,-0.976309434366227,-0.734517563479577,-0.881336248233972,-1.02594213286235,-0.828932660235869,-0.781562614300569,-0.971959980660109,-0.947557852886188,-0.788606319716326,-0.958382016586284,-0.643561219719493,-0.99187238039128,-0.847152017053144,-1.00701213139595,-0.689287415688121
"6",-0.757385098270157,-1.02201399935924,-0.996378430570916,-0.539258113088601,-0.458568806571323,-1.03005568247747,-0.933925725313395,-0.988674322019405,-0.979927027577057,-0.999895970330259,-0.811122660911763,-0.991097824141096,-0.922772947624755,-0.743578671833136,-1.03551053996658,-0.084755758640718,-0.680804246834846,-0.991259792565069,-0.765037839904318,-0.561128691490197,-0.967409380375959,-0.780013288606116,-0.8578047112715,-1.00857135331569,-1.00916884201266,-0.909347113717055,-1.03640813174521,-1.00905484390684,-0.365296386046335,-0.785957645597893,-0.938280397163186,-0.885607743304213,-0.77601339639249,-0.908886718693577,-0.935838138311305,-0.976309434366227,-0.734517563479577,-0.881336248233972,-1.02594213286235,-0.828932660235869,-0.781562614300569,-0.971959980660109,-0.947557852886188,-0.788606319716326,-0.958382016586284,-0.72599865625029,-0.99187238039128,-0.873048043748347,-1.00701213139595,-0.689287415688121
"7",-0.757385098270157,-1.02201399935924,-1.03825079323974,-0.719399457046167,-0.861199496109433,-1.03005568247747,-0.933925725313395,-1.01583584429434,-1.01982968531947,-0.999895970330259,-0.811122660911763,-0.991097824141096,-1.02170410433633,-0.794320450561149,-1.03551053996658,-0.622548266590522,-1.04310399141956,-0.991259792565069,-0.765037839904318,-0.872985045007117,-1.01767716928431,-0.780013288606116,-0.8578047112715,-1.00857135331569,-1.00916884201266,-0.909347113717055,-1.03640813174521,-1.00905484390684,-0.855277071338346,-0.785957645597893,-0.938280397163186,-0.885607743304213,-1.04342357606094,-0.908886718693577,-1.03732907060043,-0.976309434366227,-0.734517563479577,-0.931153162748408,-1.02594213286235,-0.828932660235869,-0.781562614300569,-0.971959980660109,-0.947557852886188,-0.788606319716326,-0.958382016586284,-0.72599865625029,-0.99187238039128,-0.873048043748347,-1.00701213139595,-0.689287415688121
"8",-0.777844047695113,-1.02201399935924,-1.03825079323974,-0.719399457046167,-0.861199496109433,-1.03005568247747,-0.933925725313395,-1.01583584429434,-1.01982968531947,-0.999895970330259,-0.811122660911763,-0.991097824141096,-1.02170410433633,-0.817543005748631,-1.03551053996658,-0.783132353446142,-1.04310399141956,-0.991259792565069,-0.765037839904318,-0.872985045007117,-1.01767716928431,-0.901069781059018,-0.8578047112715,-1.00857135331569,-1.00916884201266,-0.909347113717055,-1.03640813174521,-1.00905484390684,-0.855277071338346,-0.970030960547822,-0.938280397163186,-0.885607743304213,-1.04342357606094,-0.908886718693577,-1.03732907060043,-0.976309434366227,-0.734517563479577,-0.931153162748408,-1.02594213286235,-0.844494924731607,-0.781562614300569,-0.978189787878978,-0.947557852886188,-0.788606319716326,-0.958382016586284,-0.72599865625029,-0.99187238039128,-0.873048043748347,-1.00701213139595,-0.761215816660005
"9",-0.777844047695113,-1.02201399935924,-1.03825079323974,-0.835396149468031,-0.861199496109433,-1.03005568247747,-0.980250361162283,-1.01583584429434,-1.01982968531947,-0.999895970330259,-0.888182936110884,-0.991097824141096,-1.02170410433633,-0.817543005748631,-1.03551053996658,-0.783132353446142,-1.0468738477388,-0.991259792565069,-0.765037839904318,-0.872985045007117,-1.01767716928431,-0.901069781059018,-0.89971550501609,-1.00857135331569,-1.00916884201266,-0.909347113717055,-1.03640813174521,-1.00905484390684,-0.885929783800083,-0.970030960547822,-0.938280397163186,-0.885607743304213,-1.04342357606094,-0.908886718693577,-1.03732907060043,-0.976309434366227,-0.734517563479577,-0.931153162748408,-1.02594213286235,-0.934968233285534,-1.01233881997055,-0.978189787878978,-0.947557852886188,-0.968708446547433,-1.02531046525381,-0.72599865625029,-0.99187238039128,-0.883419730701896,-1.00701213139595,-0.761215816660005
"10",-0.777844047695113,-1.02201399935924,-1.03825079323974,-0.835396149468031,-0.861199496109433,-1.03005568247747,-0.980250361162283,-1.01583584429434,-1.01982968531947,-0.999895970330259,-0.946571567855248,-0.991097824141096,-1.02170410433633,-0.817543005748631,-1.03551053996658,-0.783132353446142,-1.0468738477388,-0.991259792565069,-0.765037839904318,-0.964170793317668,-1.01767716928431,-0.901069781059018,-0.89971550501609,-1.01980680711181,-1.00916884201266,-0.909347113717055,-1.03640813174521,-1.00905484390684,-0.885929783800083,-0.970030960547822,-0.938280397163186,-0.885607743304213,-1.04342357606094,-0.908886718693577,-1.03732907060043,-1.01766891722167,-1.04336312446455,-1.02492392196338,-1.02594213286235,-0.934968233285534,-1.01233881997055,-0.978189787878978,-0.954677512610833,-0.968708446547433,-1.02531046525381,-0.945717304994575,-0.99187238039128,-0.883419730701896,-1.00701213139595,-0.761215816660005
"11",-1.01662358740957,-1.02201399935924,-1.03825079323974,-0.923123875790217,-0.923750051008726,-1.03005568247747,-0.980250361162283,-1.01583584429434,-1.01982968531947,-0.999895970330259,-0.946571567855248,-0.991097824141096,-1.02170410433633,-0.817543005748631,-1.03551053996658,-0.783132353446142,-1.0468738477388,-0.991259792565069,-0.765037839904318,-0.964170793317668,-1.01767716928431,-0.901069781059018,-0.89971550501609,-1.01980680711181,-1.00916884201266,-0.909347113717055,-1.03640813174521,-1.00905484390684,-0.885929783800083,-0.970030960547822,-0.938280397163186,-0.885607743304213,-1.04342357606094,-0.908886718693577,-1.03732907060043,-1.01766891722167,-1.04336312446455,-1.02492392196338,-1.03323337995971,-0.934968233285534,-1.01233881997055,-0.978189787878978,-0.954677512610833,-0.968708446547433,-1.02531046525381,-0.945717304994575,-0.99187238039128,-0.883419730701896,-1.0339460558295,-0.761215816660005
"12",-1.01662358740957,-1.02201399935924,-1.03825079323974,-0.923123875790217,-0.923750051008726,-1.03005568247747,-0.980250361162283,-1.01583584429434,-1.01982968531947,-1.02518905674007,-0.946571567855248,-0.991097824141096,-1.02170410433633,-0.817543005748631,-1.03551053996658,-0.783132353446142,-1.0468738477388,-0.991259792565069,-0.975008535423199,-0.964170793317668,-1.01767716928431,-0.901069781059018,-0.89971550501609,-1.01980680711181,-1.00916884201266,-0.909347113717055,-1.03640813174521,-1.00905484390684,-1.0139003128613,-0.970030960547822,-0.938280397163186,-0.885607743304213,-1.04342357606094,-0.908886718693577,-1.03732907060043,-1.01766891722167,-1.04336312446455,-1.02492392196338,-1.03323337995971,-0.934968233285534,-1.01233881997055,-1.03422846654982,-0.954677512610833,-1.0333922586234,-1.02531046525381,-0.945717304994575,-0.99187238039128,-0.886799431680062,-1.0339460558295,-0.761215816660005
"13",-1.01662358740957,-1.02201399935924,-1.03825079323974,-0.923123875790217,-0.923750051008726,-1.03005568247747,-0.983853748241337,-1.01583584429434,-1.031336876737,-1.02518905674007,-0.946571567855248,-0.991097824141096,-1.02170410433633,-0.817543005748631,-1.03551053996658,-0.783132353446142,-1.0468738477388,-0.991259792565069,-1.03044312116421,-1.01404305346566,-1.01767716928431,-1.03665221285702,-0.89971550501609,-1.01980680711181,-1.00916884201266,-0.979592592614261,-1.03640813174521,-1.00905484390684,-1.0139003128613,-0.970030960547822,-1.01899964449029,-0.885607743304213,-1.04342357606094,-0.908886718693577,-1.03732907060043,-1.01766891722167,-1.04336312446455,-1.02492392196338,-1.03323337995971,-0.934968233285534,-1.01233881997055,-1.03422846654982,-0.954677512610833,-1.0333922586234,-1.02531046525381,-0.945717304994575,-0.99187238039128,-0.92200186525693,-1.0339460558295,-0.761215816660005
"14",-1.01662358740957,-1.02201399935924,-1.03825079323974,-1.03988912283729,-0.923750051008726,-1.03005568247747,-0.983853748241337,-1.01583584429434,-1.031336876737,-1.02518905674007,-0.946571567855248,-1.00501463127476,-1.02170410433633,-0.817543005748631,-1.03551053996658,-0.906343886004207,-1.0468738477388,-0.991259792565069,-1.03044312116421,-1.01404305346566,-1.01767716928431,-1.03665221285702,-0.89971550501609,-1.01980680711181,-1.00916884201266,-0.979592592614261,-1.03640813174521,-1.00905484390684,-1.0139003128613,-0.970030960547822,-1.01899964449029,-0.885607743304213,-1.04342357606094,-0.908886718693577,-1.03732907060043,-1.01766891722167,-1.04336312446455,-1.02492392196338,-1.03323337995971,-0.934968233285534,-1.01233881997055,-1.03422846654982,-0.954677512610833,-1.0333922586234,-1.02531046525381,-0.945717304994575,-0.99187238039128,-1.02280894690806,-1.0339460558295,-0.937310592613037
"15",-1.01662358740957,-1.02201399935924,-1.03825079323974,-1.03988912283729,-0.923750051008726,-1.03005568247747,-0.983853748241337,-1.01583584429434,-1.031336876737,-1.02518905674007,-0.988145360431217,-1.00501463127476,-1.02170410433633,-0.817543005748631,-1.03551053996658,-0.906343886004207,-1.0468738477388,-0.991259792565069,-1.03044312116421,-1.01404305346566,-1.01767716928431,-1.03665221285702,-0.89971550501609,-1.01980680711181,-1.00916884201266,-0.979592592614261,-1.03640813174521,-1.00905484390684,-1.0139003128613,-0.970030960547822,-1.01899964449029,-0.99363457285737,-1.04342357606094,-0.917823927320164,-1.03732907060043,-1.01766891722167,-1.04336312446455,-1.02492392196338,-1.03323337995971,-0.934968233285534,-1.01233881997055,-1.03422846654982,-0.954677512610833,-1.0333922586234,-1.02531046525381,-0.97549437599928,-0.99187238039128,-1.02280894690806,-1.0339460558295,-0.937310592613037
"16",-1.02921466148526,-1.02201399935924,-1.03825079323974,-1.03988912283729,-0.923750051008726,-1.03005568247747,-0.986394833678372,-1.01583584429434,-1.031336876737,-1.02518905674007,-0.988145360431217,-1.03293457422363,-1.02170410433633,-0.817543005748631,-1.03551053996658,-1.03757408988992,-1.0468738477388,-0.991259792565069,-1.03044312116421,-1.01404305346566,-1.01767716928431,-1.03665221285702,-0.89971550501609,-1.01980680711181,-1.00916884201266,-0.979592592614261,-1.03640813174521,-1.00905484390684,-1.0139003128613,-0.970030960547822,-1.01899964449029,-0.99363457285737,-1.04342357606094,-0.917823927320164,-1.03732907060043,-1.01766891722167,-1.04336312446455,-1.02492392196338,-1.03323337995971,-0.934968233285534,-1.01233881997055,-1.03422846654982,-0.954677512610833,-1.0333922586234,-1.02531046525381,-0.97549437599928,-0.99187238039128,-1.02280894690806,-1.0339460558295,-0.937310592613037
"17",-1.03581765682634,-1.02869881135118,-1.03825079323974,-1.03988912283729,-0.923750051008726,-1.03005568247747,-1.02378045856343,-1.01583584429434,-1.031336876737,-1.02518905674007,-1.03343989547672,-1.03293457422363,-1.02170410433633,-0.817543005748631,-1.03551053996658,-1.03757408988992,-1.0468738477388,-0.991259792565069,-1.03044312116421,-1.01404305346566,-1.01767716928431,-1.03665221285702,-1.0349880157829,-1.01980680711181,-1.00916884201266,-0.979592592614261,-1.03640813174521,-1.00905484390684,-1.0139003128613,-0.970030960547822,-1.01899964449029,-0.99363457285737,-1.04342357606094,-0.987550308823645,-1.03732907060043,-1.01766891722167,-1.04336312446455,-1.02492392196338,-1.03323337995971,-0.934968233285534,-1.01233881997055,-1.03422846654982,-0.994175749491701,-1.0333922586234,-1.02531046525381,-0.97549437599928,-1.00572701332444,-1.02280894690806,-1.0339460558295,-0.937310592613037
"18",-1.03581765682634,-1.03651395796196,-1.03825079323974,-1.03988912283729,-1.00289430736498,-1.03005568247747,-1.02378045856343,-1.01583584429434,-1.03713069933723,-1.02518905674007,-1.03343989547672,-1.03293457422363,-1.02170410433633,-0.817543005748631,-1.03551053996658,-1.03757408988992,-1.0468738477388,-0.991259792565069,-1.03545096878137,-1.01404305346566,-1.01767716928431,-1.03665221285702,-1.0349880157829,-1.01980680711181,-1.00916884201266,-0.979592592614261,-1.03640813174521,-1.00905484390684,-1.0139003128613,-1.00773566114049,-1.04255348659316,-0.99363457285737,-1.04342357606094,-0.987550308823645,-1.03732907060043,-1.01766891722167,-1.04336312446455,-1.02492392196338,-1.03323337995971,-0.934968233285534,-1.01233881997055,-1.03422846654982,-0.994175749491701,-1.0333922586234,-1.02531046525381,-0.97549437599928,-1.00572701332444,-1.02280894690806,-1.0339460558295,-0.937310592613037
"19",-1.03581765682634,-1.03651395796196,-1.03825079323974,-1.03988912283729,-1.00289430736498,-1.03005568247747,-1.02378045856343,-1.01583584429434,-1.03713069933723,-1.02518905674007,-1.03343989547672,-1.03293457422363,-1.02170410433633,-0.817543005748631,-1.03551053996658,-1.03757408988992,-1.0468738477388,-0.991259792565069,-1.03545096878137,-1.01404305346566,-1.01767716928431,-1.03665221285702,-1.0349880157829,-1.01980680711181,-1.00916884201266,-0.979592592614261,-1.03640813174521,-1.00905484390684,-1.0139003128613,-1.00773566114049,-1.04255348659316,-1.03347964039343,-1.04342357606094,-0.987550308823645,-1.03732907060043,-1.01766891722167,-1.04336312446455,-1.02492392196338,-1.03323337995971,-0.934968233285534,-1.01233881997055,-1.03422846654982,-0.994175749491701,-1.0333922586234,-1.02569721144426,-0.97549437599928,-1.00572701332444,-1.02280894690806,-1.0339460558295,-0.937310592613037
"20",-1.03581765682634,-1.03651395796196,-1.03825079323974,-1.03988912283729,-1.00289430736498,-1.03005568247747,-1.02378045856343,-1.01583584429434,-1.03713069933723,-1.02518905674007,-1.03343989547672,-1.03293457422363,-1.02170410433633,-0.817543005748631,-1.03551053996658,-1.03757408988992,-1.0468738477388,-0.991259792565069,-1.03545096878137,-1.01404305346566,-1.01790638706581,-1.03665221285702,-1.0349880157829,-1.01980680711181,-1.00916884201266,-0.979592592614261,-1.03640813174521,-1.04545035341107,-1.0139003128613,-1.00773566114049,-1.04255348659316,-1.03347964039343,-1.04342357606094,-0.987550308823645,-1.03732907060043,-1.01766891722167,-1.04336312446455,-1.02492392196338,-1.03323337995971,-0.934968233285534,-1.01233881997055,-1.03422846654982,-0.994175749491701,-1.0333922586234,-1.02569721144426,-0.97549437599928,-1.00572701332444,-1.02280894690806,-1.0339460558295,-0.937310592613037
